,Code,Measure,Gender,Race,Race_type,Location,Location_type,Income,Income_type,Time,Time_type,Value
18,F_L2BASICS,%age achieved English and Maths A*-C,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,58.0
19,F_L2BASICS,%age achieved English and Maths A*-C,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,68.4
20,F_L2BASICS,%age achieved English and Maths A*-C,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,62.3
21,F_L2BASICS,%age achieved English and Maths A*-C,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,65.8
22,F_L2BASICS,%age achieved English and Maths A*-C,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,57.6
23,F_L2BASICS,%age achieved English and Maths A*-C,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,88.0
24,F_L2BASICS,%age achieved English and Maths A*-C,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,65.8
25,F_L2BASICS,%age achieved English and Maths A*-C,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,57.6
26,F_L2BASICS,%age achieved English and Maths A*-C,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,67.0
0,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,56.6
1,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,56.9
2,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,44.9
3,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,81.8
4,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,94.1
5,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,49.5
6,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,52.6
7,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,61.9
8,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,52.6
9,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,44.5
10,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,49.5
11,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,46.1
12,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,37.3
13,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,54.0
14,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,48.1
15,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,30.1
16,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,39.4
17,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,49.8
18,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,56.2
19,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,46.5
20,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,52.8
21,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,45.4
22,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,60.0
23,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,30.1
24,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,45.4
25,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,60.0
26,F_NOT_EBACC_E,%age not entered for English Baccalaureate,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,54.8
0,F_EBACC_E,%age entered for English Baccalaureate,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,43.4
1,F_EBACC_E,%age entered for English Baccalaureate,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,43.1
2,F_EBACC_E,%age entered for English Baccalaureate,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,55.1
3,F_EBACC_E,%age entered for English Baccalaureate,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,18.2
4,F_EBACC_E,%age entered for English Baccalaureate,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,5.9
5,F_EBACC_E,%age entered for English Baccalaureate,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,50.5
6,F_EBACC_E,%age entered for English Baccalaureate,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,47.4
7,F_EBACC_E,%age entered for English Baccalaureate,Female,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,38.1
8,F_EBACC_E,%age entered for English Baccalaureate,Female,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,47.4
9,F_EBACC_E,%age entered for English Baccalaureate,Female,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,55.5
10,F_EBACC_E,%age entered for English Baccalaureate,Female,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,50.5
11,F_EBACC_E,%age entered for English Baccalaureate,Female,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,53.9
12,F_EBACC_E,%age entered for English Baccalaureate,Female,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,62.7
13,F_EBACC_E,%age entered for English Baccalaureate,Female,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,46.0
14,F_EBACC_E,%age entered for English Baccalaureate,Female,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,51.9
15,F_EBACC_E,%age entered for English Baccalaureate,Female,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,69.9
16,F_EBACC_E,%age entered for English Baccalaureate,Female,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,60.6
17,F_EBACC_E,%age entered for English Baccalaureate,Female,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,50.2
18,F_EBACC_E,%age entered for English Baccalaureate,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,43.8
19,F_EBACC_E,%age entered for English Baccalaureate,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,53.5
20,F_EBACC_E,%age entered for English Baccalaureate,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,47.2
21,F_EBACC_E,%age entered for English Baccalaureate,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,54.6
22,F_EBACC_E,%age entered for English Baccalaureate,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,40.0
23,F_EBACC_E,%age entered for English Baccalaureate,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,69.9
24,F_EBACC_E,%age entered for English Baccalaureate,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,54.6
25,F_EBACC_E,%age entered for English Baccalaureate,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,40.0
26,F_EBACC_E,%age entered for English Baccalaureate,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,45.2
0,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,71.3
1,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,71.5
2,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,59.8
3,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,x
4,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,x
5,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,66.7
6,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,68.3
7,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,78.1
8,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,68.9
9,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,59.4
10,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,64.9
11,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,61.8
12,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,51.3
13,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,71.4
14,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,64.5
15,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,39.6
16,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,52.8
17,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,70.4
18,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,78
19,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,66.6
20,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,73.3
21,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,64.2
22,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,74.8
23,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,39.6
24,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,64.2
25,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,74.8
26,F_NOT_EBACC,%age did not pass English Baccalaureate,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,70
0,F_EBACC,%age passed English Baccalaureate,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,28.7
1,F_EBACC,%age passed English Baccalaureate,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,28.5
2,F_EBACC,%age passed English Baccalaureate,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,40.2
3,F_EBACC,%age passed English Baccalaureate,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,x
4,F_EBACC,%age passed English Baccalaureate,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,x
5,F_EBACC,%age passed English Baccalaureate,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,33.3
6,F_EBACC,%age passed English Baccalaureate,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,31.7
7,F_EBACC,%age passed English Baccalaureate,Female,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,21.9
8,F_EBACC,%age passed English Baccalaureate,Female,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,31.1
9,F_EBACC,%age passed English Baccalaureate,Female,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,40.6
10,F_EBACC,%age passed English Baccalaureate,Female,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,35.1
11,F_EBACC,%age passed English Baccalaureate,Female,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,38.2
12,F_EBACC,%age passed English Baccalaureate,Female,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,48.7
13,F_EBACC,%age passed English Baccalaureate,Female,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,28.6
14,F_EBACC,%age passed English Baccalaureate,Female,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,35.5
15,F_EBACC,%age passed English Baccalaureate,Female,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,60.4
16,F_EBACC,%age passed English Baccalaureate,Female,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,47.2
17,F_EBACC,%age passed English Baccalaureate,Female,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,29.6
18,F_EBACC,%age passed English Baccalaureate,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,22
19,F_EBACC,%age passed English Baccalaureate,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,33.4
20,F_EBACC,%age passed English Baccalaureate,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,26.7
21,F_EBACC,%age passed English Baccalaureate,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,35.8
22,F_EBACC,%age passed English Baccalaureate,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,25.2
23,F_EBACC,%age passed English Baccalaureate,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,60.4
24,F_EBACC,%age passed English Baccalaureate,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,35.8
25,F_EBACC,%age passed English Baccalaureate,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,25.2
26,F_EBACC,%age passed English Baccalaureate,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,30
0,F_NOT_ENTANY,%age not entered for any GCSEs,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1.1
1,F_NOT_ENTANY,%age not entered for any GCSEs,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.1
2,F_NOT_ENTANY,%age not entered for any GCSEs,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.8
3,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,7.3
4,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,7.2
5,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.2
6,F_NOT_ENTANY,%age not entered for any GCSEs,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1.0
7,F_NOT_ENTANY,%age not entered for any GCSEs,Female,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.2
8,F_NOT_ENTANY,%age not entered for any GCSEs,Female,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.9
9,F_NOT_ENTANY,%age not entered for any GCSEs,Female,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.7
10,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.9
11,F_NOT_ENTANY,%age not entered for any GCSEs,Female,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1.1
12,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.7
13,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.3
14,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.2
15,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,0.6
16,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.1
17,F_NOT_ENTANY,%age not entered for any GCSEs,Female,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1.0
18,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.1
19,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.0
20,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.3
21,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1.3
22,F_NOT_ENTANY,%age not entered for any GCSEs,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,4.2
23,F_NOT_ENTANY,%age not entered for any GCSEs,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,0.6
24,F_NOT_ENTANY,%age not entered for any GCSEs,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1.3
25,F_NOT_ENTANY,%age not entered for any GCSEs,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,4.2
26,F_NOT_ENTANY,%age not entered for any GCSEs,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,1.1
0,F_ENTANY,%age entered for any GCSEs,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,98.9
1,F_ENTANY,%age entered for any GCSEs,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,98.9
2,F_ENTANY,%age entered for any GCSEs,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,99.2
3,F_ENTANY,%age entered for any GCSEs,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,92.7
4,F_ENTANY,%age entered for any GCSEs,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,92.8
5,F_ENTANY,%age entered for any GCSEs,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,98.8
6,F_ENTANY,%age entered for any GCSEs,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,99.0
